Country,Year,Energy Type,consumption (GWh)
New Caledonia,2004,Nuclear,0.0
New Caledonia,2004,Biofuels,
New Caledonia,2004,Other Renewables,
New Caledonia,2004,Coal-Peat and Manufactured Gases,
New Caledonia,2004,Oil and Petroleum Products,
New Caledonia,2004,Natural Gas,
New Caledonia,2005,Wind,
New Caledonia,2005,Hydro,
New Caledonia,2005,Solar,
New Caledonia,2005,Nuclear,0.0
New Caledonia,2005,Biofuels,
New Caledonia,2005,Other Renewables,
New Caledonia,2005,Coal-Peat and Manufactured Gases,
New Caledonia,2005,Oil and Petroleum Products,
New Caledonia,2005,Natural Gas,
New Caledonia,2006,Wind,
New Caledonia,2006,Hydro,
New Caledonia,2006,Solar,
New Caledonia,2006,Nuclear,0.0
New Caledonia,2006,Biofuels,
New Caledonia,2006,Other Renewables,
New Caledonia,2006,Coal-Peat and Manufactured Gases,
New Caledonia,2006,Oil and Petroleum Products,
New Caledonia,2006,Natural Gas,
New Caledonia,2007,Wind,
New Caledonia,2007,Hydro,
New Caledonia,2007,Solar,
New Caledonia,2007,Nuclear,0.0
New Caledonia,2007,Biofuels,
New Caledonia,2007,Other Renewables,
New Caledonia,2007,Coal-Peat and Manufactured Gases,
New Caledonia,2007,Oil and Petroleum Products,
New Caledonia,2007,Natural Gas,
New Caledonia,2008,Wind,
New Caledonia,2008,Hydro,
New Caledonia,2008,Solar,
New Caledonia,2008,Nuclear,0.0
New Caledonia,2008,Biofuels,
New Caledonia,2008,Other Renewables,
New Caledonia,2008,Coal-Peat and Manufactured Gases,
New Caledonia,2008,Oil and Petroleum Products,
New Caledonia,2008,Natural Gas,
New Caledonia,2009,Wind,
New Caledonia,2009,Hydro,
New Caledonia,2009,Solar,
New Caledonia,2009,Nuclear,0.0
New Caledonia,2009,Biofuels,
New Caledonia,2009,Other Renewables,
New Caledonia,2009,Coal-Peat and Manufactured Gases,
New Caledonia,2009,Oil and Petroleum Products,
New Caledonia,2009,Natural Gas,
New Caledonia,2010,Wind,
New Caledonia,2010,Hydro,
New Caledonia,2010,Solar,
New Caledonia,2010,Nuclear,0.0
New Caledonia,2010,Biofuels,
New Caledonia,2010,Other Renewables,
New Caledonia,2010,Coal-Peat and Manufactured Gases,
New Caledonia,2010,Oil and Petroleum Products,
New Caledonia,2010,Natural Gas,
New Caledonia,2011,Wind,
New Caledonia,2011,Hydro,
New Caledonia,2011,Solar,
New Caledonia,2011,Nuclear,0.0
New Caledonia,2011,Biofuels,
New Caledonia,2011,Other Renewables,
New Caledonia,2011,Coal-Peat and Manufactured Gases,
New Caledonia,2011,Oil and Petroleum Products,
New Caledonia,2011,Natural Gas,
New Caledonia,2012,Wind,
New Caledonia,2012,Hydro,
New Caledonia,2012,Solar,
New Caledonia,2012,Nuclear,0.0
New Caledonia,2012,Biofuels,
New Caledonia,2012,Other Renewables,
New Caledonia,2012,Coal-Peat and Manufactured Gases,
New Caledonia,2012,Oil and Petroleum Products,
New Caledonia,2012,Natural Gas,
New Caledonia,2013,Wind,
New Caledonia,2013,Hydro,
New Caledonia,2013,Solar,
New Caledonia,2013,Nuclear,0.0
New Caledonia,2013,Biofuels,
New Caledonia,2013,Other Renewables,
New Caledonia,2013,Coal-Peat and Manufactured Gases,
New Caledonia,2013,Oil and Petroleum Products,
New Caledonia,2013,Natural Gas,
New Caledonia,2014,Wind,
New Caledonia,2014,Hydro,
New Caledonia,2014,Solar,
New Caledonia,2014,Nuclear,0.0
New Caledonia,2014,Biofuels,
New Caledonia,2014,Other Renewables,
New Caledonia,2014,Coal-Peat and Manufactured Gases,
New Caledonia,2014,Oil and Petroleum Products,
New Caledonia,2014,Natural Gas,
New Caledonia,2015,Wind,
New Caledonia,2015,Hydro,
New Caledonia,2015,Solar,
New Caledonia,2015,Nuclear,0.0
New Caledonia,2015,Biofuels,
New Caledonia,2015,Other Renewables,
New Caledonia,2015,Coal-Peat and Manufactured Gases,
New Caledonia,2015,Oil and Petroleum Products,
New Caledonia,2015,Natural Gas,
New Caledonia,2016,Wind,
New Caledonia,2016,Hydro,
New Caledonia,2016,Solar,
New Caledonia,2016,Nuclear,0.0
New Caledonia,2016,Biofuels,
New Caledonia,2016,Other Renewables,
New Caledonia,2016,Coal-Peat and Manufactured Gases,
New Caledonia,2016,Oil and Petroleum Products,
New Caledonia,2016,Natural Gas,
New Caledonia,2017,Wind,
New Caledonia,2017,Hydro,
New Caledonia,2017,Solar,
New Caledonia,2017,Nuclear,0.0
New Caledonia,2017,Biofuels,
New Caledonia,2017,Other Renewables,
New Caledonia,2017,Coal-Peat and Manufactured Gases,
New Caledonia,2017,Oil and Petroleum Products,
New Caledonia,2017,Natural Gas,
New Caledonia,2018,Wind,
New Caledonia,2018,Hydro,
New Caledonia,2018,Solar,
New Caledonia,2018,Nuclear,0.0
New Caledonia,2018,Biofuels,
New Caledonia,2018,Other Renewables,
New Caledonia,2018,Coal-Peat and Manufactured Gases,
New Caledonia,2018,Oil and Petroleum Products,
New Caledonia,2018,Natural Gas,
New Caledonia,2019,Wind,
New Caledonia,2019,Hydro,
New Caledonia,2019,Solar,
New Caledonia,2019,Nuclear,0.0
New Caledonia,2019,Biofuels,
New Caledonia,2019,Other Renewables,
New Caledonia,2019,Coal-Peat and Manufactured Gases,
New Caledonia,2019,Oil and Petroleum Products,
New Caledonia,2019,Natural Gas,
New Caledonia,2020,Wind,
New Caledonia,2020,Hydro,
New Caledonia,2020,Solar,
New Caledonia,2020,Nuclear,0.0
New Caledonia,2020,Biofuels,
New Caledonia,2020,Other Renewables,
New Caledonia,2020,Coal-Peat and Manufactured Gases,
New Caledonia,2020,Oil and Petroleum Products,
New Caledonia,2020,Natural Gas,
New Caledonia,2021,Wind,
New Caledonia,2021,Hydro,
New Caledonia,2021,Solar,
New Caledonia,2021,Nuclear,0.0
New Caledonia,2021,Biofuels,
New Caledonia,2021,Other Renewables,
New Caledonia,2021,Coal-Peat and Manufactured Gases,
New Caledonia,2021,Oil and Petroleum Products,
New Caledonia,2021,Natural Gas,
New Caledonia,2022,Wind,
New Caledonia,2022,Hydro,
New Caledonia,2022,Solar,
New Caledonia,2022,Nuclear,0.0
New Caledonia,2022,Biofuels,
New Caledonia,2022,Other Renewables,
New Caledonia,2022,Coal-Peat and Manufactured Gases,
New Caledonia,2022,Oil and Petroleum Products,
New Caledonia,2022,Natural Gas,
New Caledonia,2023,Wind,
New Caledonia,2023,Hydro,
New Caledonia,2023,Solar,
New Caledonia,2023,Nuclear,0.0
New Caledonia,2023,Biofuels,
New Caledonia,2023,Other Renewables,
New Caledonia,2023,Coal-Peat and Manufactured Gases,
New Caledonia,2023,Oil and Petroleum Products,
New Caledonia,2023,Natural Gas,
New Zealand,1965,Wind,
New Zealand,1965,Hydro,29625.423000000003
New Zealand,1965,Solar,0.0
New Zealand,1965,Nuclear,0.0
New Zealand,1965,Biofuels,
New Zealand,1965,Other Renewables,3824.97
New Zealand,1965,Coal-Peat and Manufactured Gases,19131.350000000002
New Zealand,1965,Oil and Petroleum Products,32636.177000000003
New Zealand,1965,Natural Gas,
New Zealand,1966,Wind,
New Zealand,1966,Hydro,31951.55
New Zealand,1966,Solar,0.0
New Zealand,1966,Nuclear,0.0
New Zealand,1966,Biofuels,
New Zealand,1966,Other Renewables,3856.1826
New Zealand,1966,Coal-Peat and Manufactured Gases,18608.0
New Zealand,1966,Oil and Petroleum Products,36133.479999999996
New Zealand,1966,Natural Gas,
New Zealand,1967,Wind,
New Zealand,1967,Hydro,33179.95
New Zealand,1967,Solar,0.0
New Zealand,1967,Nuclear,0.0
New Zealand,1967,Biofuels,
New Zealand,1967,Other Renewables,3217.7419999999997
New Zealand,1967,Coal-Peat and Manufactured Gases,16991.43
New Zealand,1967,Oil and Petroleum Products,37951.810000000005
New Zealand,1967,Natural Gas,
New Zealand,1968,Wind,
New Zealand,1968,Hydro,34813.465000000004
New Zealand,1968,Solar,0.0
New Zealand,1968,Nuclear,0.0
New Zealand,1968,Biofuels,
New Zealand,1968,Other Renewables,3674.5818
New Zealand,1968,Coal-Peat and Manufactured Gases,15991.25
New Zealand,1968,Oil and Petroleum Products,38995.968
New Zealand,1968,Natural Gas,
New Zealand,1969,Wind,
New Zealand,1969,Hydro,34408.356
New Zealand,1969,Solar,0.0
New Zealand,1969,Nuclear,0.0
New Zealand,1969,Biofuels,
New Zealand,1969,Other Renewables,3765.3823
New Zealand,1969,Coal-Peat and Manufactured Gases,16398.298
New Zealand,1969,Oil and Petroleum Products,40505.108
New Zealand,1969,Natural Gas,
New Zealand,1970,Wind,
New Zealand,1970,Hydro,37466.293
New Zealand,1970,Solar,0.0
New Zealand,1970,Nuclear,0.0
New Zealand,1970,Biofuels,
New Zealand,1970,Other Renewables,3612.1564
New Zealand,1970,Coal-Peat and Manufactured Gases,16409.93
New Zealand,1970,Oil and Petroleum Products,47609.863
New Zealand,1970,Natural Gas,710.4
New Zealand,1971,Wind,
New Zealand,1971,Hydro,42562.86
New Zealand,1971,Solar,0.0
New Zealand,1971,Nuclear,0.0
New Zealand,1971,Biofuels,
New Zealand,1971,Other Renewables,3563.9184
New Zealand,1971,Coal-Peat and Manufactured Gases,14595.65
New Zealand,1971,Oil and Petroleum Products,49176.487
New Zealand,1971,Natural Gas,902.4
New Zealand,1972,Wind,
New Zealand,1972,Hydro,45137.28
New Zealand,1972,Solar,0.0
New Zealand,1972,Nuclear,0.0
New Zealand,1972,Biofuels,
New Zealand,1972,Other Renewables,3566.756
New Zealand,1972,Coal-Peat and Manufactured Gases,14956.18
New Zealand,1972,Oil and Petroleum Products,52943.15
New Zealand,1972,Natural Gas,1635.2
New Zealand,1973,Wind,
New Zealand,1973,Hydro,44640.69
New Zealand,1973,Solar,0.0
New Zealand,1973,Nuclear,0.0
New Zealand,1973,Biofuels,
New Zealand,1973,Other Renewables,3527.031
New Zealand,1973,Coal-Peat and Manufactured Gases,16944.91
New Zealand,1973,Oil and Petroleum Products,55962.757000000005
New Zealand,1973,Natural Gas,1900.8
New Zealand,1974,Wind,0.0
New Zealand,1974,Hydro,44913.383
New Zealand,1974,Solar,0.0
New Zealand,1974,Nuclear,0.0
New Zealand,1974,Biofuels,
New Zealand,1974,Other Renewables,6129.7573999999995
New Zealand,1974,Coal-Peat and Manufactured Gases,17444.561
New Zealand,1974,Oil and Petroleum Products,52951.65
New Zealand,1974,Natural Gas,3203.4748
New Zealand,1975,Wind,0.0
New Zealand,1975,Hydro,49274.193
New Zealand,1975,Solar,0.0
New Zealand,1975,Nuclear,0.0
New Zealand,1975,Biofuels,
New Zealand,1975,Other Renewables,6219.2698
New Zealand,1975,Coal-Peat and Manufactured Gases,16416.618
New Zealand,1975,Oil and Petroleum Products,51229.18
New Zealand,1975,Natural Gas,3474.6535
New Zealand,1976,Wind,0.0
New Zealand,1976,Hydro,45830.345
New Zealand,1976,Solar,0.0
New Zealand,1976,Nuclear,0.0
New Zealand,1976,Biofuels,
New Zealand,1976,Other Renewables,6077.861000000001
New Zealand,1976,Coal-Peat and Manufactured Gases,16916.695
New Zealand,1976,Oil and Petroleum Products,52702.56
New Zealand,1976,Natural Gas,9330.130000000001
New Zealand,1977,Wind,0.0
New Zealand,1977,Hydro,43527.477
New Zealand,1977,Solar,0.0
New Zealand,1977,Nuclear,0.0
New Zealand,1977,Biofuels,
New Zealand,1977,Other Renewables,5859.82
New Zealand,1977,Coal-Peat and Manufactured Gases,16111.172
New Zealand,1977,Oil and Petroleum Products,52725.57
New Zealand,1977,Natural Gas,15340.602
New Zealand,1978,Wind,0.0
New Zealand,1978,Hydro,46305.252
New Zealand,1978,Solar,0.0
New Zealand,1978,Nuclear,0.0
New Zealand,1978,Biofuels,
New Zealand,1978,Other Renewables,5925.531
New Zealand,1978,Coal-Peat and Manufactured Gases,14861.116
New Zealand,1978,Oil and Petroleum Products,50766.356999999996
New Zealand,1978,Natural Gas,14378.684
New Zealand,1979,Wind,0.0
New Zealand,1979,Hydro,54537.037
New Zealand,1979,Solar,0.0
New Zealand,1979,Nuclear,0.0
New Zealand,1979,Biofuels,
New Zealand,1979,Other Renewables,5576.2177
New Zealand,1979,Coal-Peat and Manufactured Gases,13249.993999999999
New Zealand,1979,Oil and Petroleum Products,51139.83
New Zealand,1979,Natural Gas,9527.735
New Zealand,1980,Wind,0.0
New Zealand,1980,Hydro,57261.049999999996
New Zealand,1980,Solar,0.0
New Zealand,1980,Nuclear,0.0
New Zealand,1980,Biofuels,
New Zealand,1980,Other Renewables,5843.094
New Zealand,1980,Coal-Peat and Manufactured Gases,13628.225
New Zealand,1980,Oil and Petroleum Products,48857.520000000004
New Zealand,1980,Natural Gas,8698.373
New Zealand,1981,Wind,0.0
New Zealand,1981,Hydro,58192.947
New Zealand,1981,Solar,0.0
New Zealand,1981,Nuclear,0.0
New Zealand,1981,Biofuels,
New Zealand,1981,Other Renewables,5762.3550000000005
New Zealand,1981,Coal-Peat and Manufactured Gases,13577.947
New Zealand,1981,Oil and Petroleum Products,46475.39
New Zealand,1981,Natural Gas,10677.521
New Zealand,1982,Wind,0.0
New Zealand,1982,Hydro,54124.847
New Zealand,1982,Solar,0.0
New Zealand,1982,Nuclear,0.0
New Zealand,1982,Biofuels,
New Zealand,1982,Other Renewables,5850.933999999999
New Zealand,1982,Coal-Peat and Manufactured Gases,13310.541000000001
New Zealand,1982,Oil and Petroleum Products,46441.486
New Zealand,1982,Natural Gas,19426.569
New Zealand,1983,Wind,0.0
New Zealand,1983,Hydro,58405.018
New Zealand,1983,Solar,0.0
New Zealand,1983,Nuclear,0.0
New Zealand,1983,Biofuels,
New Zealand,1983,Other Renewables,5902.995
New Zealand,1983,Coal-Peat and Manufactured Gases,14748.75
New Zealand,1983,Oil and Petroleum Products,44486.046
New Zealand,1983,Natural Gas,21091.728
New Zealand,1984,Wind,0.0
New Zealand,1984,Hydro,60253.883
New Zealand,1984,Solar,0.0
New Zealand,1984,Nuclear,0.0
New Zealand,1984,Biofuels,
New Zealand,1984,Other Renewables,6343.185
New Zealand,1984,Coal-Peat and Manufactured Gases,13717.162999999999
New Zealand,1984,Oil and Petroleum Products,45900.852
New Zealand,1984,Natural Gas,27045.172000000002
New Zealand,1985,Wind,0.0
New Zealand,1985,Hydro,58275.925
New Zealand,1985,Solar,0.0
New Zealand,1985,Nuclear,0.0
New Zealand,1985,Biofuels,
New Zealand,1985,Other Renewables,5982.178
New Zealand,1985,Coal-Peat and Manufactured Gases,12666.029999999999
New Zealand,1985,Oil and Petroleum Products,43002.119999999995
New Zealand,1985,Natural Gas,34489.09
New Zealand,1986,Wind,0.0
New Zealand,1986,Hydro,65342.65000000001
New Zealand,1986,Solar,0.0
New Zealand,1986,Nuclear,0.0
New Zealand,1986,Biofuels,
New Zealand,1986,Other Renewables,6188.8240000000005
New Zealand,1986,Coal-Peat and Manufactured Gases,14556.855000000001
New Zealand,1986,Oil and Petroleum Products,38701.366
New Zealand,1986,Natural Gas,41616.954999999994
New Zealand,1987,Wind,0.0
New Zealand,1987,Hydro,64842.5
New Zealand,1987,Solar,0.0
New Zealand,1987,Nuclear,0.0
New Zealand,1987,Biofuels,
New Zealand,1987,Other Renewables,6174.438999999999
New Zealand,1987,Coal-Peat and Manufactured Gases,12149.866
New Zealand,1987,Oil and Petroleum Products,44817.07
New Zealand,1987,Natural Gas,40255.424
New Zealand,1988,Wind,0.0
New Zealand,1988,Hydro,67900.33
New Zealand,1988,Solar,0.0
New Zealand,1988,Nuclear,0.0
New Zealand,1988,Biofuels,
New Zealand,1988,Other Renewables,6201.123
New Zealand,1988,Coal-Peat and Manufactured Gases,13165.961
New Zealand,1988,Oil and Petroleum Products,43816.982
New Zealand,1988,Natural Gas,44151.974
New Zealand,1989,Wind,0.0
New Zealand,1989,Hydro,66706.3
New Zealand,1989,Solar,0.0
New Zealand,1989,Nuclear,0.0
New Zealand,1989,Biofuels,
New Zealand,1989,Other Renewables,7593.1726
New Zealand,1989,Coal-Peat and Manufactured Gases,14334.275
New Zealand,1989,Oil and Petroleum Products,45227.57
New Zealand,1989,Natural Gas,45382.774
New Zealand,1990,Wind,0.0
New Zealand,1990,Hydro,68558.685
New Zealand,1990,Solar,0.0
New Zealand,1990,Nuclear,0.0
New Zealand,1990,Biofuels,0.0
New Zealand,1990,Other Renewables,8675.612
New Zealand,1990,Coal-Peat and Manufactured Gases,13928.279
New Zealand,1990,Oil and Petroleum Products,50823.89
New Zealand,1990,Natural Gas,44448.590000000004
New Zealand,1991,Wind,0.0
New Zealand,1991,Hydro,67698.685
New Zealand,1991,Solar,0.0
New Zealand,1991,Nuclear,0.0
New Zealand,1991,Biofuels,0.0
New Zealand,1991,Other Renewables,9159.812
New Zealand,1991,Coal-Peat and Manufactured Gases,13280.543
New Zealand,1991,Oil and Petroleum Products,51702.54
New Zealand,1991,Natural Gas,48345.700000000004
New Zealand,1992,Wind,2.0430111
New Zealand,1992,Hydro,62370.79
New Zealand,1992,Solar,0.0
New Zealand,1992,Nuclear,0.0
New Zealand,1992,Biofuels,0.0
New Zealand,1992,Other Renewables,9002.278
New Zealand,1992,Coal-Peat and Manufactured Gases,14623.765000000001
New Zealand,1992,Oil and Petroleum Products,53341.46
New Zealand,1992,Natural Gas,51161.090000000004
New Zealand,1993,Wind,2.9151666
New Zealand,1993,Hydro,69468.254
New Zealand,1993,Solar,0.0
New Zealand,1993,Nuclear,0.0
New Zealand,1993,Biofuels,0.0
New Zealand,1993,Other Renewables,9433.851
New Zealand,1993,Coal-Peat and Manufactured Gases,14406.294000000002
New Zealand,1993,Oil and Petroleum Products,53034.42
New Zealand,1993,Natural Gas,49900.509999999995
New Zealand,1994,Wind,2.9868612
New Zealand,1994,Hydro,76399.95999999999
New Zealand,1994,Solar,0.0
New Zealand,1994,Nuclear,0.0
New Zealand,1994,Biofuels,0.0
New Zealand,1994,Other Renewables,9030.462
New Zealand,1994,Coal-Peat and Manufactured Gases,13617.704
New Zealand,1994,Oil and Petroleum Products,61315.27
New Zealand,1994,Natural Gas,46771.090000000004
New Zealand,1995,Wind,2.9868612
New Zealand,1995,Hydro,81419.98
New Zealand,1995,Solar,0.0
New Zealand,1995,Nuclear,0.0
New Zealand,1995,Biofuels,0.0
New Zealand,1995,Other Renewables,8893.784
New Zealand,1995,Coal-Peat and Manufactured Gases,13655.409000000001
New Zealand,1995,Oil and Petroleum Products,66303.01
New Zealand,1995,Natural Gas,44630.496999999996
New Zealand,1996,Wind,24.620665
New Zealand,1996,Hydro,77422.64
New Zealand,1996,Solar,0.0
New Zealand,1996,Nuclear,0.0
New Zealand,1996,Biofuels,0.0
New Zealand,1996,Other Renewables,8660.574999999999
New Zealand,1996,Coal-Peat and Manufactured Gases,13457.762
New Zealand,1996,Oil and Petroleum Products,67547.38
New Zealand,1996,Natural Gas,50874.84
New Zealand,1997,Wind,40.196113
New Zealand,1997,Hydro,68774.13
New Zealand,1997,Solar,0.0
New Zealand,1997,Nuclear,0.0
New Zealand,1997,Biofuels,0.0
New Zealand,1997,Other Renewables,8929.451000000001
New Zealand,1997,Coal-Peat and Manufactured Gases,14528.347
New Zealand,1997,Oil and Petroleum Products,70944.374
New Zealand,1997,Natural Gas,54805.138
New Zealand,1998,Wind,65.25971999999999
New Zealand,1998,Hydro,74868.996
New Zealand,1998,Solar,0.0
New Zealand,1998,Nuclear,0.0
New Zealand,1998,Biofuels,0.0
New Zealand,1998,Other Renewables,9668.881000000001
New Zealand,1998,Coal-Peat and Manufactured Gases,13247.123
New Zealand,1998,Oil and Petroleum Products,71860.79
New Zealand,1998,Natural Gas,48311.48
New Zealand,1999,Wind,115.30166
New Zealand,1999,Hydro,67772.81999999999
New Zealand,1999,Solar,0.0
New Zealand,1999,Nuclear,0.0
New Zealand,1999,Biofuels,0.0
New Zealand,1999,Other Renewables,10368.086
New Zealand,1999,Coal-Peat and Manufactured Gases,13571.336000000001
New Zealand,1999,Oil and Petroleum Products,72871.544
New Zealand,1999,Natural Gas,55233.707
New Zealand,2000,Wind,355.45388
New Zealand,2000,Hydro,72253.944
New Zealand,2000,Solar,0.0
New Zealand,2000,Nuclear,0.0
New Zealand,2000,Biofuels,0.0
New Zealand,2000,Other Renewables,10912.684000000001
New Zealand,2000,Coal-Peat and Manufactured Gases,12859.932
New Zealand,2000,Oil and Petroleum Products,74422.54
New Zealand,2000,Natural Gas,58752.670000000006
New Zealand,2001,Wind,408.31694000000005
New Zealand,2001,Hydro,63694.656
New Zealand,2001,Solar,0.0
New Zealand,2001,Nuclear,0.0
New Zealand,2001,Biofuels,0.0
New Zealand,2001,Other Renewables,10216.0
New Zealand,2001,Coal-Peat and Manufactured Gases,15926.58
New Zealand,2001,Oil and Petroleum Products,75244.28
New Zealand,2001,Natural Gas,61993.136999999995
New Zealand,2002,Wind,453.8297
New Zealand,2002,Hydro,72600.24
New Zealand,2002,Solar,0.0
New Zealand,2002,Nuclear,0.0
New Zealand,2002,Biofuels,0.0
New Zealand,2002,Other Renewables,9654.69
New Zealand,2002,Coal-Peat and Manufactured Gases,15918.618999999999
New Zealand,2002,Oil and Petroleum Products,77483.04000000001
New Zealand,2002,Natural Gas,59181.942
New Zealand,2003,Wind,424.98693
New Zealand,2003,Hydro,68509.04
